id,day,slphrs,slpwell,weath,lteq,pss,se,ssgs_shame,ssgs_guilt,swls,pc,enthusiastic,calm,nervous,sluggish,happy,peaceful,embarrassed,sad,alert,satisfied,upset,bored,proud,relaxed,stress,depressed,excited,content,tense,disappointed,ashamed,relieved,angry,pos_activ,pos_deact,neg_activ,neg_deact,pfi_auth,pfi_hubr,evalday,posaff,negaff,affbalance,temp,hum,wind,bar,prec
308,1,10,4,4,5,3,4,1,1,5.2,5.666666667,6,5,3,1,6,6,2,2,3,5,1,1,3,6,1,1,6,6,2,1,1,1,1,4.8,5.6,1.8,1.2,3.571428571,1,1,5.2,1.5,3.7,32,0.35,8,30.43,0
308,2,9,3,2,5,2.75,4,1,1,4.2,6,5,5,2,3,5,4,2,1,3,5,2,1,3,3,1,1,4,4,1,1,1,1,1,4,4.2,1.6,1.4,3.142857143,1,1,4.1,1.5,2.6,42,0.24,3,30.35,0
308,3,8,3,1,0,3.5,3,1,1,2.8,5.666666667,4,5,2,2,5,5,2,1,1,5,1,3,2,5,4,2,5,5,2,2,2,3,1,3.4,5,2.2,2,2.714285714,1,1,4.2,2.1,2.1,39,0.8,8,30.07,0.29
308,4,9,3,3,5,2.5,4,1,1,5.2,5.5,5,5,4,2,5,5,2,2,3,6,1,2,6,5,2,1,6,6,2,2,1,2,1,5,5.4,2.2,1.8,4.285714286,1,1,5.2,2,3.2,44,0.79,6,29.93,0
308,5,9,3,0,0,2.25,3,1,1,2.6,5.166666667,4,4,5,6,5,3,2,1,4,5,2,5,2,4,2,1,3,4,2,1,1,2,1,3.6,4,2.6,2.8,1.857142857,1,1,3.8,2.7,1.1,47,0.86,3,29.95,0.04
308,6,9,3,0,9,2.5,3,1,1,2.4,5.833333333,2,2,3,4,3,2,1,1,1,3,1,1,1,2,4,1,3,3,3,1,1,1,1,2,2.4,2.4,1.6,2.714285714,1,1,2.2,2,0.2,48,0.9,10,29.54,0.12
308,7,7,3,1,0,3.25,3,1,1,3.6,5.166666667,4,3,5,2,4,4,1,1,5,5,1,1,5,3,4,2,3,4,4,1,1,5,2,4.2,3.8,3,1.4,3.285714286,1,0,4,2.2,1.8,36,0.74,18,29.71,0
309,0,7,3,4,6,2.75,2,1.6,1.4,5.4,5,5,6,7,1,5,5,1,1,4,5,2,1,4,5,5,1,4,5,5,1,1,5,1,4.4,5.2,4,1,2.428571429,1,0,4.8,2.5,2.3,35,0.36,10,30.35,0
309,1,5,1,3,9,3.25,3,1,1,4.6,5,5,4,1,1,4,4,1,1,5,4,1,3,5,4,1,,,3,1,2,1,3,1,4.75,3.8,1,1.75,2.857142857,1,1,4.275,1.375,2.9,32,0.35,8,30.43,0
309,2,9,4,4,15,3.25,3,1,1,4.4,6.5,5,4,1,1,5,4,1,1,3,4,1,1,4,3,1,1,3,5,1,1,1,3,1,4,4,1,1,2.285714286,1,1,4,1,3,42,0.24,3,30.35,0
309,3,6,1,0,12,3,4,1,1,4.2,3.166666667,5,4,1,1,7,6,1,1,5,4,1,3,4,6,1,1,3,7,1,1,1,3,1,4.8,5.4,1,1.4,2.714285714,1,1,5.1,1.2,3.9,39,0.8,8,30.07,0.29
309,4,7,3,4,15,3.25,2,1,1,5.2,5.666666667,5,7,1,1,7,7,1,1,4,5,1,1,4,3,1,1,7,4,1,1,1,2,1,5.4,5.2,1,1,2.714285714,1,1,5.3,1,4.3,44,0.79,6,29.93,0
309,5,6,0,2,17,2.75,3,1,1,1.6,4.5,5,4,1,1,7,1,1,1,2,3,1,3,2,3,1,1,3,4,1,1,1,1,1,3.8,3,1,1.4,2.571428571,1,1,3.4,1.2,2.2,47,0.86,3,29.95,0.04
309,6,6,0,0,9,2.5,3,1,1,1.4,2.666666667,1,1,1,7,2,2,1,1,2,1,2,1,2,4,3,1,1,2,2,3,1,1,2,1.6,2,1.8,2.6,1.285714286,1.285714286,1,1.8,2.2,-0.4,48,0.9,10,29.54,0.12
309,7,7,2,0,9,2.75,3,1,1,5.6,6.5,2,7,4,1,4,4,1,1,3,3,1,6,1,4,3,1,1,5,1,1,1,1,1,2.2,4.6,2,2,2.428571429,1,1,3.4,2,1.4,36,0.74,18,29.71,0
310,0,9,3,3,12,2.75,3,1,1,4.4,5.833333333,5,7,2,2,5,6,1,2,5,5,1,2,2,7,1,1,3,4,2,1,1,2,1,4,5.8,1.4,1.6,3.142857143,1.285714286,1,4.9,1.5,3.4,35,0.36,10,30.35,0
310,1,6,3,3,12,3,3,1,1,4.6,6.333333333,4,6,2,3,5,6,1,1,5,5,1,3,4,5,2,2,4,5,1,1,1,3,1,4.4,5.4,1.4,2,2.571428571,1,1,4.9,1.7,3.2,32,0.35,8,30.43,0
310,2,8,4,3,3,2.5,3,1.2,1.4,3.2,6,3,6,3,3,5,6,1,1,4,4,2,2,3,5,2,1,2,4,3,1,1,4,1,3.4,5,2.2,1.6,2.428571429,1,0,4.2,1.9,2.3,42,0.24,3,30.35,0
310,3,6,3,1,21,3.25,3,1,1.4,4.2,6.833333333,2,6,2,4,4,6,1,1,3,4,2,2,4,6,3,1,2,5,2,2,1,2,1,3,5.4,2,2,2.857142857,1,,4.2,2,2.2,39,0.8,8,30.07,0.29
310,4,8,3,4,12,3.5,4,1,1,4.2,6.8,5,6,2,1,4,6,1,1,4,5,1,1,3,6,1,1,3,4,1,1,1,3,1,3.8,5.4,1.2,1,2.571428571,1,1,4.6,1.1,3.5,44,0.79,6,29.93,0
310,5,6,3,4,3,3.5,3,1,1.4,4.4,6.666666667,4,6,2,1,6,7,1,1,5,5,2,1,3,7,1,2,5,5,2,2,1,2,1,4.6,6,1.6,1.4,2.428571429,1,1,5.3,1.5,3.8,47,0.86,3,29.95,0.04
310,6,7,4,3,3,3.5,3,1,1.2,3.5,6.5,4,5,1,1,5,6,1,1,3,3,1,3,2,6,2,1,2,4,2,1,1,2,1,3.2,4.8,1.4,1.4,2.857142857,1,1,4,1.4,2.6,48,0.9,10,29.54,0.12
310,7,10,4,1,3,2.5,3,1,1,3.8,5.833333333,4,6,2,1,5,7,1,1,5,4,1,2,1,6,1,1,2,3,1,1,1,2,1,3.4,5.2,1.2,1.2,2.857142857,1,0,4.3,1.2,3.1,36,0.74,18,29.71,0
311,0,5,1,1,9,2,4,1,1.6,2.6,4.666666667,2,3,1,4,4,2,2,2,3,2,4,5,2,1,6,1,2,2,3,5,1,3,2,2.6,2,3.2,3.4,2.428571429,1,0,2.3,3.3,-1,35,0.36,10,30.35,0
